fips_code,county,state,customers_out,run_start_time
09015,Windham,Connecticut,154,2019-01-02 04:45:00
09001,Fairfield,Connecticut,6,2019-01-02 05:00:00
09005,Litchfield,Connecticut,39,2019-01-02 05:00:00
09015,Windham,Connecticut,169,2019-01-02 05:00:00
09001,Fairfield,Connecticut,6,2019-01-02 05:15:00
09005,Litchfield,Connecticut,39,2019-01-02 05:15:00
09011,New London,Connecticut,1,2019-01-02 05:15:00
09001,Fairfield,Connecticut,6,2019-01-02 05:30:00
09005,Litchfield,Connecticut,3,2019-01-02 05:30:00
09011,New London,Connecticut,1,2019-01-02 05:30:00
09015,Windham,Connecticut,19,2019-01-02 05:30:00
09001,Fairfield,Connecticut,6,2019-01-02 05:45:00
09011,New London,Connecticut,1,2019-01-02 05:45:00
09011,New London,Connecticut,1,2019-01-02 06:00:00
09001,Fairfield,Connecticut,1,2019-01-02 09:15:00
09015,Windham,Connecticut,1,2019-01-02 10:00:00
09003,Hartford,Connecticut,1,2019-01-02 10:15:00
09015,Windham,Connecticut,1,2019-01-02 10:15:00
09003,Hartford,Connecticut,1,2019-01-02 10:30:00
09015,Windham,Connecticut,1,2019-01-02 10:30:00
09003,Hartford,Connecticut,1,2019-01-02 10:45:00
09015,Windham,Connecticut,1,2019-01-02 10:45:00
09015,Windham,Connecticut,1,2019-01-02 11:00:00
09005,Litchfield,Connecticut,1,2019-01-02 12:45:00
09009,New Haven,Connecticut,2,2019-01-02 12:45:00
09009,New Haven,Connecticut,1,2019-01-02 13:00:00
09001,Fairfield,Connecticut,128,2019-01-02 13:15:00
09001,Fairfield,Connecticut,128,2019-01-02 13:30:00
09001,Fairfield,Connecticut,128,2019-01-02 13:45:00
09009,New Haven,Connecticut,13,2019-01-02 13:45:00
09001,Fairfield,Connecticut,128,2019-01-02 14:00:00
09015,Windham,Connecticut,1,2019-01-02 14:00:00
09001,Fairfield,Connecticut,2,2019-01-02 14:15:00
09009,New Haven,Connecticut,1,2019-01-02 14:15:00
09015,Windham,Connecticut,1,2019-01-02 14:15:00
09001,Fairfield,Connecticut,9,2019-01-02 14:30:00
09009,New Haven,Connecticut,1,2019-01-02 14:30:00
09015,Windham,Connecticut,1,2019-01-02 14:30:00
09001,Fairfield,Connecticut,43,2019-01-02 14:45:00
09015,Windham,Connecticut,1,2019-01-02 14:45:00
09001,Fairfield,Connecticut,36,2019-01-02 15:00:00
09011,New London,Connecticut,32,2019-01-02 15:00:00
09015,Windham,Connecticut,1,2019-01-02 15:00:00
09001,Fairfield,Connecticut,34,2019-01-02 15:15:00
09003,Hartford,Connecticut,76,2019-01-02 15:15:00
09011,New London,Connecticut,219,2019-01-02 15:15:00
09003,Hartford,Connecticut,92,2019-01-02 15:30:00
09011,New London,Connecticut,219,2019-01-02 15:30:00
09003,Hartford,Connecticut,93,2019-01-02 15:45:00
09011,New London,Connecticut,219,2019-01-02 15:45:00
09001,Fairfield,Connecticut,1,2019-01-02 16:00:00
09003,Hartford,Connecticut,94,2019-01-02 16:00:00
09009,New Haven,Connecticut,1,2019-01-02 16:00:00
09011,New London,Connecticut,85,2019-01-02 16:00:00
09003,Hartford,Connecticut,3,2019-01-02 16:15:00
09009,New Haven,Connecticut,1,2019-01-02 16:15:00
09011,New London,Connecticut,31,2019-01-02 16:15:00
09003,Hartford,Connecticut,47,2019-01-02 16:30:00
09009,New Haven,Connecticut,1,2019-01-02 16:30:00
09011,New London,Connecticut,45,2019-01-02 16:30:00
09001,Fairfield,Connecticut,2,2019-01-02 16:45:00
09003,Hartford,Connecticut,47,2019-01-02 16:45:00
09009,New Haven,Connecticut,1,2019-01-02 16:45:00
09011,New London,Connecticut,46,2019-01-02 16:45:00
09001,Fairfield,Connecticut,15,2019-01-02 17:00:00
09003,Hartford,Connecticut,47,2019-01-02 17:00:00
09005,Litchfield,Connecticut,1,2019-01-02 17:00:00
09009,New Haven,Connecticut,1,2019-01-02 17:00:00
09011,New London,Connecticut,15,2019-01-02 17:00:00
09001,Fairfield,Connecticut,36,2019-01-02 17:15:00
09003,Hartford,Connecticut,46,2019-01-02 17:15:00
09005,Litchfield,Connecticut,2,2019-01-02 17:15:00
09009,New Haven,Connecticut,2,2019-01-02 17:15:00
09011,New London,Connecticut,16,2019-01-02 17:15:00
09001,Fairfield,Connecticut,36,2019-01-02 17:30:00
09003,Hartford,Connecticut,46,2019-01-02 17:30:00
09005,Litchfield,Connecticut,3,2019-01-02 17:30:00
09009,New Haven,Connecticut,2,2019-01-02 17:30:00
09011,New London,Connecticut,16,2019-01-02 17:30:00
09001,Fairfield,Connecticut,36,2019-01-02 17:45:00
09005,Litchfield,Connecticut,4,2019-01-02 17:45:00
09009,New Haven,Connecticut,2,2019-01-02 17:45:00
09011,New London,Connecticut,2,2019-01-02 17:45:00
09001,Fairfield,Connecticut,21,2019-01-02 18:00:00
09005,Litchfield,Connecticut,4,2019-01-02 18:00:00
09009,New Haven,Connecticut,2,2019-01-02 18:00:00
09011,New London,Connecticut,2,2019-01-02 18:00:00
09001,Fairfield,Connecticut,22,2019-01-02 18:15:00
09003,Hartford,Connecticut,2,2019-01-02 18:15:00
09005,Litchfield,Connecticut,4,2019-01-02 18:15:00
09009,New Haven,Connecticut,1,2019-01-02 18:15:00
09011,New London,Connecticut,2,2019-01-02 18:15:00
09001,Fairfield,Connecticut,1,2019-01-02 18:30:00
09003,Hartford,Connecticut,5,2019-01-02 18:30:00
09005,Litchfield,Connecticut,17,2019-01-02 18:30:00
09009,New Haven,Connecticut,1,2019-01-02 18:30:00
09011,New London,Connecticut,2,2019-01-02 18:30:00
09001,Fairfield,Connecticut,1,2019-01-02 18:45:00
09003,Hartford,Connecticut,5,2019-01-02 18:45:00
09005,Litchfield,Connecticut,16,2019-01-02 18:45:00
09009,New Haven,Connecticut,1,2019-01-02 18:45:00
09011,New London,Connecticut,2,2019-01-02 18:45:00
09001,Fairfield,Connecticut,1,2019-01-02 19:00:00
09003,Hartford,Connecticut,5,2019-01-02 19:00:00
09005,Litchfield,Connecticut,17,2019-01-02 19:00:00
09011,New London,Connecticut,2,2019-01-02 19:00:00
09013,Tolland,Connecticut,37,2019-01-02 19:00:00
09001,Fairfield,Connecticut,2,2019-01-02 19:15:00
09003,Hartford,Connecticut,5,2019-01-02 19:15:00
09005,Litchfield,Connecticut,17,2019-01-02 19:15:00
09009,New Haven,Connecticut,1,2019-01-02 19:15:00
09013,Tolland,Connecticut,37,2019-01-02 19:15:00
09001,Fairfield,Connecticut,2,2019-01-02 19:30:00
09003,Hartford,Connecticut,5,2019-01-02 19:30:00
09005,Litchfield,Connecticut,17,2019-01-02 19:30:00
09009,New Haven,Connecticut,1,2019-01-02 19:30:00
09013,Tolland,Connecticut,363,2019-01-02 19:30:00
09015,Windham,Connecticut,1,2019-01-02 19:30:00
09001,Fairfield,Connecticut,2,2019-01-02 19:45:00
09003,Hartford,Connecticut,7,2019-01-02 19:45:00
09005,Litchfield,Connecticut,17,2019-01-02 19:45:00
09009,New Haven,Connecticut,1,2019-01-02 19:45:00
09013,Tolland,Connecticut,363,2019-01-02 19:45:00
09001,Fairfield,Connecticut,2,2019-01-02 20:00:00
09003,Hartford,Connecticut,6,2019-01-02 20:00:00
09005,Litchfield,Connecticut,16,2019-01-02 20:00:00
09009,New Haven,Connecticut,1,2019-01-02 20:00:00
09013,Tolland,Connecticut,364,2019-01-02 20:00:00
09001,Fairfield,Connecticut,2,2019-01-02 20:15:00
09003,Hartford,Connecticut,8,2019-01-02 20:15:00
09005,Litchfield,Connecticut,18,2019-01-02 20:15:00
09009,New Haven,Connecticut,1,2019-01-02 20:15:00
09013,Tolland,Connecticut,363,2019-01-02 20:15:00
09001,Fairfield,Connecticut,2,2019-01-02 20:30:00
09003,Hartford,Connecticut,8,2019-01-02 20:30:00
09005,Litchfield,Connecticut,18,2019-01-02 20:30:00
09009,New Haven,Connecticut,1,2019-01-02 20:30:00
09013,Tolland,Connecticut,363,2019-01-02 20:30:00
09015,Windham,Connecticut,1,2019-01-02 20:30:00
09001,Fairfield,Connecticut,1,2019-01-02 20:45:00
09003,Hartford,Connecticut,4,2019-01-02 20:45:00
09005,Litchfield,Connecticut,125,2019-01-02 20:45:00
09009,New Haven,Connecticut,1,2019-01-02 20:45:00
09013,Tolland,Connecticut,363,2019-01-02 20:45:00
09015,Windham,Connecticut,2,2019-01-02 20:45:00
09001,Fairfield,Connecticut,1,2019-01-02 21:00:00
09003,Hartford,Connecticut,5,2019-01-02 21:00:00
09005,Litchfield,Connecticut,125,2019-01-02 21:00:00
09009,New Haven,Connecticut,1,2019-01-02 21:00:00
09013,Tolland,Connecticut,363,2019-01-02 21:00:00
09015,Windham,Connecticut,2,2019-01-02 21:00:00
09001,Fairfield,Connecticut,1,2019-01-02 21:15:00
09003,Hartford,Connecticut,2,2019-01-02 21:15:00
09005,Litchfield,Connecticut,125,2019-01-02 21:15:00
09009,New Haven,Connecticut,1,2019-01-02 21:15:00
09013,Tolland,Connecticut,363,2019-01-02 21:15:00
09015,Windham,Connecticut,2,2019-01-02 21:15:00
09003,Hartford,Connecticut,3,2019-01-02 21:30:00
09009,New Haven,Connecticut,1,2019-01-02 21:30:00
09013,Tolland,Connecticut,363,2019-01-02 21:30:00
09015,Windham,Connecticut,2,2019-01-02 21:30:00
09003,Hartford,Connecticut,2,2019-01-02 21:45:00
09009,New Haven,Connecticut,1,2019-01-02 21:45:00
09013,Tolland,Connecticut,363,2019-01-02 21:45:00
09015,Windham,Connecticut,2,2019-01-02 21:45:00
09003,Hartford,Connecticut,2,2019-01-02 22:00:00
09009,New Haven,Connecticut,1,2019-01-02 22:00:00
09013,Tolland,Connecticut,363,2019-01-02 22:00:00
09015,Windham,Connecticut,2,2019-01-02 22:00:00
09003,Hartford,Connecticut,3,2019-01-02 22:15:00
09009,New Haven,Connecticut,1,2019-01-02 22:15:00
09013,Tolland,Connecticut,363,2019-01-02 22:15:00
09015,Windham,Connecticut,2,2019-01-02 22:15:00
09003,Hartford,Connecticut,2,2019-01-02 22:30:00
09005,Litchfield,Connecticut,1,2019-01-02 22:30:00
09009,New Haven,Connecticut,1,2019-01-02 22:30:00
09013,Tolland,Connecticut,363,2019-01-02 22:30:00
09015,Windham,Connecticut,1,2019-01-02 22:30:00
09003,Hartford,Connecticut,2,2019-01-02 22:45:00
09013,Tolland,Connecticut,363,2019-01-02 22:45:00
09015,Windham,Connecticut,1,2019-01-02 22:45:00
09003,Hartford,Connecticut,1,2019-01-02 23:00:00
09013,Tolland,Connecticut,37,2019-01-02 23:00:00
09015,Windham,Connecticut,1,2019-01-02 23:00:00
09003,Hartford,Connecticut,1,2019-01-02 23:15:00
09005,Litchfield,Connecticut,1,2019-01-02 23:15:00
09015,Windham,Connecticut,1,2019-01-02 23:15:00
09015,Windham,Connecticut,1,2019-01-02 23:30:00
09005,Litchfield,Connecticut,196,2019-01-02 23:45:00
09015,Windham,Connecticut,1,2019-01-02 23:45:00
09005,Litchfield,Connecticut,68,2019-01-03 00:00:00
09015,Windham,Connecticut,1,2019-01-03 00:00:00
09005,Litchfield,Connecticut,68,2019-01-03 00:15:00
09015,Windham,Connecticut,1,2019-01-03 00:15:00
09005,Litchfield,Connecticut,68,2019-01-03 00:30:00
09015,Windham,Connecticut,1,2019-01-03 00:30:00
09005,Litchfield,Connecticut,68,2019-01-03 00:45:00
09011,New London,Connecticut,9,2019-01-03 00:45:00
09015,Windham,Connecticut,2,2019-01-03 00:45:00
09005,Litchfield,Connecticut,68,2019-01-03 01:00:00
09011,New London,Connecticut,9,2019-01-03 01:00:00
09015,Windham,Connecticut,2,2019-01-03 01:00:00
09005,Litchfield,Connecticut,68,2019-01-03 01:15:00
09011,New London,Connecticut,9,2019-01-03 01:15:00
09005,Litchfield,Connecticut,89,2019-01-03 01:30:00
09011,New London,Connecticut,9,2019-01-03 01:30:00
09005,Litchfield,Connecticut,89,2019-01-03 01:45:00
09011,New London,Connecticut,9,2019-01-03 01:45:00
09005,Litchfield,Connecticut,196,2019-01-03 02:00:00
09011,New London,Connecticut,9,2019-01-03 02:00:00
09005,Litchfield,Connecticut,68,2019-01-03 02:15:00
09011,New London,Connecticut,9,2019-01-03 02:15:00
09001,Fairfield,Connecticut,,2019-01-03 02:30:00
09005,Litchfield,Connecticut,68,2019-01-03 02:30:00
09009,New Haven,Connecticut,,2019-01-03 02:30:00
09011,New London,Connecticut,9,2019-01-03 02:30:00
09003,Hartford,Connecticut,1,2019-01-03 02:45:00
09005,Litchfield,Connecticut,68,2019-01-03 02:45:00
09011,New London,Connecticut,9,2019-01-03 02:45:00
09003,Hartford,Connecticut,1,2019-01-03 03:00:00
09005,Litchfield,Connecticut,68,2019-01-03 03:00:00
09011,New London,Connecticut,9,2019-01-03 03:00:00
09001,Fairfield,Connecticut,,2019-01-03 03:15:00
09005,Litchfield,Connecticut,68,2019-01-03 03:15:00
09009,New Haven,Connecticut,,2019-01-03 03:15:00
09005,Litchfield,Connecticut,68,2019-01-03 03:30:00
09005,Litchfield,Connecticut,68,2019-01-03 03:45:00
09005,Litchfield,Connecticut,68,2019-01-03 04:00:00
09001,Fairfield,Connecticut,,2019-01-03 04:15:00
09005,Litchfield,Connecticut,38,2019-01-03 04:15:00
09009,New Haven,Connecticut,,2019-01-03 04:15:00
09001,Fairfield,Connecticut,,2019-01-03 04:30:00
09005,Litchfield,Connecticut,1,2019-01-03 04:30:00
09009,New Haven,Connecticut,,2019-01-03 04:30:00
09001,Fairfield,Connecticut,1,2019-01-03 04:45:00
09005,Litchfield,Connecticut,1,2019-01-03 04:45:00
09009,New Haven,Connecticut,,2019-01-03 04:45:00
09001,Fairfield,Connecticut,1,2019-01-03 05:00:00
09005,Litchfield,Connecticut,1,2019-01-03 05:00:00
09009,New Haven,Connecticut,,2019-01-03 05:00:00
09001,Fairfield,Connecticut,1,2019-01-03 05:15:00
09005,Litchfield,Connecticut,1,2019-01-03 05:15:00
09009,New Haven,Connecticut,,2019-01-03 05:15:00
09001,Fairfield,Connecticut,,2019-01-03 05:30:00
09009,New Haven,Connecticut,,2019-01-03 05:30:00
09001,Fairfield,Connecticut,,2019-01-03 05:45:00
09009,New Haven,Connecticut,,2019-01-03 05:45:00
09001,Fairfield,Connecticut,,2019-01-03 06:00:00
09009,New Haven,Connecticut,,2019-01-03 06:00:00
09015,Windham,Connecticut,1,2019-01-03 06:00:00
09001,Fairfield,Connecticut,,2019-01-03 06:15:00
09009,New Haven,Connecticut,,2019-01-03 06:15:00
09015,Windham,Connecticut,1,2019-01-03 06:15:00
09001,Fairfield,Connecticut,,2019-01-03 06:30:00
09009,New Haven,Connecticut,,2019-01-03 06:30:00
09015,Windham,Connecticut,1,2019-01-03 06:30:00
09001,Fairfield,Connecticut,,2019-01-03 06:45:00
09009,New Haven,Connecticut,,2019-01-03 06:45:00
09001,Fairfield,Connecticut,,2019-01-03 07:00:00
09009,New Haven,Connecticut,,2019-01-03 07:00:00
09001,Fairfield,Connecticut,,2019-01-03 07:15:00
09009,New Haven,Connecticut,,2019-01-03 07:15:00
09001,Fairfield,Connecticut,,2019-01-03 07:30:00
09009,New Haven,Connecticut,,2019-01-03 07:30:00
09001,Fairfield,Connecticut,,2019-01-03 07:45:00
09009,New Haven,Connecticut,,2019-01-03 07:45:00
09001,Fairfield,Connecticut,,2019-01-03 08:00:00
09009,New Haven,Connecticut,,2019-01-03 08:00:00
09001,Fairfield,Connecticut,,2019-01-03 08:15:00
09009,New Haven,Connecticut,,2019-01-03 08:15:00
09001,Fairfield,Connecticut,,2019-01-03 08:30:00
09009,New Haven,Connecticut,,2019-01-03 08:30:00
09001,Fairfield,Connecticut,,2019-01-03 08:45:00
09009,New Haven,Connecticut,,2019-01-03 08:45:00
09001,Fairfield,Connecticut,,2019-01-03 09:00:00
09009,New Haven,Connecticut,,2019-01-03 09:00:00
09001,Fairfield,Connecticut,,2019-01-03 09:15:00
09009,New Haven,Connecticut,,2019-01-03 09:15:00
09001,Fairfield,Connecticut,,2019-01-03 09:30:00
09009,New Haven,Connecticut,,2019-01-03 09:30:00
09001,Fairfield,Connecticut,1,2019-01-03 09:45:00
09009,New Haven,Connecticut,,2019-01-03 09:45:00
09001,Fairfield,Connecticut,1,2019-01-03 10:00:00
09009,New Haven,Connecticut,,2019-01-03 10:00:00
09001,Fairfield,Connecticut,1,2019-01-03 10:15:00
09009,New Haven,Connecticut,,2019-01-03 10:15:00
09001,Fairfield,Connecticut,1,2019-01-03 10:30:00
09009,New Haven,Connecticut,,2019-01-03 10:30:00
09001,Fairfield,Connecticut,,2019-01-03 10:45:00
09009,New Haven,Connecticut,,2019-01-03 10:45:00
09001,Fairfield,Connecticut,,2019-01-03 11:00:00
09009,New Haven,Connecticut,,2019-01-03 11:00:00
09001,Fairfield,Connecticut,,2019-01-03 11:15:00
09009,New Haven,Connecticut,,2019-01-03 11:15:00
09001,Fairfield,Connecticut,,2019-01-03 11:30:00
09009,New Haven,Connecticut,,2019-01-03 11:30:00
09001,Fairfield,Connecticut,,2019-01-03 11:45:00
09009,New Haven,Connecticut,,2019-01-03 11:45:00
09001,Fairfield,Connecticut,,2019-01-03 12:00:00
09005,Litchfield,Connecticut,1,2019-01-03 12:00:00
09009,New Haven,Connecticut,,2019-01-03 12:00:00
09001,Fairfield,Connecticut,,2019-01-03 12:15:00
09005,Litchfield,Connecticut,1,2019-01-03 12:15:00
09009,New Haven,Connecticut,,2019-01-03 12:15:00
09001,Fairfield,Connecticut,,2019-01-03 12:30:00
09009,New Haven,Connecticut,,2019-01-03 12:30:00
09001,Fairfield,Connecticut,58,2019-01-03 12:45:00
09009,New Haven,Connecticut,,2019-01-03 12:45:00
09001,Fairfield,Connecticut,59,2019-01-03 13:00:00
09009,New Haven,Connecticut,,2019-01-03 13:00:00
09001,Fairfield,Connecticut,59,2019-01-03 13:15:00
09009,New Haven,Connecticut,,2019-01-03 13:15:00
09001,Fairfield,Connecticut,60,2019-01-03 13:30:00
09003,Hartford,Connecticut,1,2019-01-03 13:30:00
09009,New Haven,Connecticut,,2019-01-03 13:30:00
09001,Fairfield,Connecticut,58,2019-01-03 13:45:00
09003,Hartford,Connecticut,1,2019-01-03 13:45:00
09007,Middlesex,Connecticut,1,2019-01-03 13:45:00
09009,New Haven,Connecticut,,2019-01-03 13:45:00
09001,Fairfield,Connecticut,59,2019-01-03 14:00:00
09003,Hartford,Connecticut,2,2019-01-03 14:00:00
09007,Middlesex,Connecticut,1,2019-01-03 14:00:00
09009,New Haven,Connecticut,,2019-01-03 14:00:00
09011,New London,Connecticut,1,2019-01-03 14:00:00
09001,Fairfield,Connecticut,58,2019-01-03 14:15:00
09003,Hartford,Connecticut,3,2019-01-03 14:15:00
09007,Middlesex,Connecticut,1,2019-01-03 14:15:00
09009,New Haven,Connecticut,,2019-01-03 14:15:00
09001,Fairfield,Connecticut,58,2019-01-03 14:30:00
09003,Hartford,Connecticut,2,2019-01-03 14:30:00
09005,Litchfield,Connecticut,1,2019-01-03 14:30:00
09007,Middlesex,Connecticut,2,2019-01-03 14:30:00
09009,New Haven,Connecticut,,2019-01-03 14:30:00
09011,New London,Connecticut,2,2019-01-03 14:30:00
09001,Fairfield,Connecticut,58,2019-01-03 14:45:00
09003,Hartford,Connecticut,2,2019-01-03 14:45:00
09005,Litchfield,Connecticut,1,2019-01-03 14:45:00
09007,Middlesex,Connecticut,2,2019-01-03 14:45:00
09009,New Haven,Connecticut,,2019-01-03 14:45:00
09001,Fairfield,Connecticut,,2019-01-03 15:00:00
09003,Hartford,Connecticut,3,2019-01-03 15:00:00
09005,Litchfield,Connecticut,129,2019-01-03 15:00:00
09007,Middlesex,Connecticut,31,2019-01-03 15:00:00
09009,New Haven,Connecticut,,2019-01-03 15:00:00
09001,Fairfield,Connecticut,,2019-01-03 15:15:00
09003,Hartford,Connecticut,3,2019-01-03 15:15:00
09005,Litchfield,Connecticut,130,2019-01-03 15:15:00
09007,Middlesex,Connecticut,32,2019-01-03 15:15:00
09009,New Haven,Connecticut,1,2019-01-03 15:15:00
09001,Fairfield,Connecticut,,2019-01-03 15:30:00
09003,Hartford,Connecticut,3,2019-01-03 15:30:00
09005,Litchfield,Connecticut,128,2019-01-03 15:30:00
09007,Middlesex,Connecticut,32,2019-01-03 15:30:00
09009,New Haven,Connecticut,2,2019-01-03 15:30:00
09001,Fairfield,Connecticut,,2019-01-03 15:45:00
09003,Hartford,Connecticut,1,2019-01-03 15:45:00
09005,Litchfield,Connecticut,128,2019-01-03 15:45:00
09007,Middlesex,Connecticut,31,2019-01-03 15:45:00
09009,New Haven,Connecticut,1,2019-01-03 15:45:00
09011,New London,Connecticut,10,2019-01-03 15:45:00
09001,Fairfield,Connecticut,2,2019-01-03 16:00:00
09003,Hartford,Connecticut,1,2019-01-03 16:00:00
09005,Litchfield,Connecticut,129,2019-01-03 16:00:00
09007,Middlesex,Connecticut,31,2019-01-03 16:00:00
09009,New Haven,Connecticut,1,2019-01-03 16:00:00
09011,New London,Connecticut,10,2019-01-03 16:00:00
09001,Fairfield,Connecticut,,2019-01-03 16:15:00
09003,Hartford,Connecticut,1,2019-01-03 16:15:00
09005,Litchfield,Connecticut,128,2019-01-03 16:15:00
09007,Middlesex,Connecticut,31,2019-01-03 16:15:00
09009,New Haven,Connecticut,1,2019-01-03 16:15:00
09011,New London,Connecticut,10,2019-01-03 16:15:00
09001,Fairfield,Connecticut,,2019-01-03 16:30:00
09003,Hartford,Connecticut,65,2019-01-03 16:30:00
09005,Litchfield,Connecticut,128,2019-01-03 16:30:00
09007,Middlesex,Connecticut,31,2019-01-03 16:30:00
09009,New Haven,Connecticut,1,2019-01-03 16:30:00
09011,New London,Connecticut,10,2019-01-03 16:30:00
09001,Fairfield,Connecticut,,2019-01-03 16:45:00
09003,Hartford,Connecticut,64,2019-01-03 16:45:00
09005,Litchfield,Connecticut,128,2019-01-03 16:45:00
09007,Middlesex,Connecticut,31,2019-01-03 16:45:00
09009,New Haven,Connecticut,1,2019-01-03 16:45:00
09011,New London,Connecticut,10,2019-01-03 16:45:00
09001,Fairfield,Connecticut,,2019-01-03 17:00:00
09003,Hartford,Connecticut,64,2019-01-03 17:00:00
09005,Litchfield,Connecticut,128,2019-01-03 17:00:00
09007,Middlesex,Connecticut,31,2019-01-03 17:00:00
09009,New Haven,Connecticut,1,2019-01-03 17:00:00
09011,New London,Connecticut,10,2019-01-03 17:00:00
09001,Fairfield,Connecticut,,2019-01-03 17:15:00
09003,Hartford,Connecticut,2,2019-01-03 17:15:00
09005,Litchfield,Connecticut,128,2019-01-03 17:15:00
09007,Middlesex,Connecticut,31,2019-01-03 17:15:00
09009,New Haven,Connecticut,,2019-01-03 17:15:00
09001,Fairfield,Connecticut,,2019-01-03 17:30:00
09003,Hartford,Connecticut,1,2019-01-03 17:30:00
09005,Litchfield,Connecticut,196,2019-01-03 17:30:00
09007,Middlesex,Connecticut,31,2019-01-03 17:30:00
09009,New Haven,Connecticut,,2019-01-03 17:30:00
09001,Fairfield,Connecticut,254,2019-01-03 17:45:00
09003,Hartford,Connecticut,1,2019-01-03 17:45:00
09005,Litchfield,Connecticut,196,2019-01-03 17:45:00
09007,Middlesex,Connecticut,31,2019-01-03 17:45:00
09009,New Haven,Connecticut,,2019-01-03 17:45:00
09001,Fairfield,Connecticut,255,2019-01-03 18:00:00
09003,Hartford,Connecticut,2,2019-01-03 18:00:00
09005,Litchfield,Connecticut,197,2019-01-03 18:00:00
09007,Middlesex,Connecticut,31,2019-01-03 18:00:00
09009,New Haven,Connecticut,,2019-01-03 18:00:00
09001,Fairfield,Connecticut,254,2019-01-03 18:15:00
09003,Hartford,Connecticut,2,2019-01-03 18:15:00
09005,Litchfield,Connecticut,197,2019-01-03 18:15:00
09009,New Haven,Connecticut,,2019-01-03 18:15:00
09001,Fairfield,Connecticut,254,2019-01-03 18:30:00
09003,Hartford,Connecticut,1,2019-01-03 18:30:00
09005,Litchfield,Connecticut,254,2019-01-03 18:30:00
09007,Middlesex,Connecticut,1,2019-01-03 18:30:00
09011,New London,Connecticut,5,2019-01-03 18:30:00
